TEAF,Tortoise Essential Assets Income Term Fund Common Shares of Beneficial Interest,,,
SGTX,Sigilon Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
MORF,Morphic Holding Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
MYN,Blackrock MuniYield New York Quality Fund Inc.Common Stock,United States,,
EFSC,Enterprise Financial Services Corporation Common Stock,United States,Finance,Major Banks
RPTX,Repare Therapeutics Inc. Common Shares,Canada,Health Care,Major Pharmaceuticals
CSU,Capital Senior Living Corporation Common Stock,United States,Health Care,Hospital/Nursing Management
SBSI,Southside Bancshares Inc. Common Stock,United States,Finance,Major Banks
SPRT,Support.com Inc. Common Stock,United States,Technology,EDP Services
MSBI,Midland States Bancorp Inc. Common Stock,United States,Finance,Major Banks
FELE,Franklin Electric Co. Inc. Common Stock,United States,Consumer Durables,Metal Fabrications
PANL,Pangaea Logistics Solutions Ltd. Common Shares,United States,Transportation,Marine Transportation
CIH,China Index Holdings Limited American Depository Shares,China,Technology,EDP Services
GSUM,Gridsum Holding Inc. American Depositary Shares,China,Technology,Computer Software: Prepackaged Software
SP,SP Plus Corporation Common Stock,United States,Consumer Services,Rental/Leasing Companies
STKS,The ONE Group Hospitality Inc. Common Stock,United States,Consumer Services,Restaurants
HYMC,Hycroft Mining Holding Corporation Class A Common Stock,United States,Basic Industries,Precious Metals
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,United States,,
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares),,Public Utilities,Telecommunications Equipment
ECC,Eagle Point Credit Company Inc. Common Stock,United States,,
INTT,inTest Corporation Common Stock,United States,Capital Goods,Electrical Products
DUO,Fangdd Network Group Ltd. American Depositary Shares,China,Finance,Real Estate
MODV,ModivCare Inc. Common Stock,United States,Consumer Services,Transportation Services
ROLL,RBC Bearings Incorporated Common Stock,United States,Capital Goods,Metal Fabrications
WMK,Weis Markets Inc. Common Stock,United States,Consumer Services,Food Chains
CEM,ClearBridge MLP and Midstream Fund Inc. Common Stock,United States,,
PHAT,Phathom Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
BLE,BlackRock Municipal Income Trust II,United States,,
LEDS,SemiLEDS Corporation Common Stock,Taiwan,Technology,Semiconductors
CHE,Chemed Corp,United States,Health Care,Medical/Nursing Services
SCSC,ScanSource Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
JRVR,James River Group Holdings Ltd. Common Shares,Bermuda,Finance,Property-Casualty Insurers
GTS,Triple-S Management Corporation Class B Common Stock,United States,Finance,Accident &Health Insurance
SRI,Stoneridge Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.
ENTA,Enanta Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
PML,Pimco Municipal Income Fund II Common Shares of Beneficial Interest,United States,,
HNP,Huaneng Power Intl Common Stock,China,Public Utilities,Electric Utilities: Central
EXTN,Exterran Corporation Common Stock,United States,Technology,Diversified Commercial Services
MIST,Milestone Pharmaceuticals Inc. Common Shares,Canada,Health Care,Major Pharmaceuticals
WTRE,Watford Holdings Ltd. Common Shares,Bermuda,,
DRIO,DarioHealth Corp. Common Stock,Israel,Health Care,Medical/Dental Instruments
MNPR,Monopar Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
QUMU,Qumu Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software
PSHG,Performance Shipping Inc. Common Shares,Greece,Transportation,Marine Transportation
DVD,Dover Motorsports Inc. Common Stock,United States,Consumer Services,Services-Misc. Amusement & Recreation
JRO,Nuveen Floating Rate Income Opportuntiy Fund Shares of Beneficial Interest,United States,,
VKI,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE),United States,,
NX,Quanex Building Products Corporation Common Stock,United States,Capital Goods,Metal Fabrications
KVHI,KVH Industries Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
RVI,Retail Value Inc. Common Stock,United States,Finance,Real Estate
EGRX,Eagle Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
SBG,Sandbridge Acquisition Corporation Class A Common Stock,,Finance,Business Services
TSC,TriState Capital Holdings Inc. Common Stock,United States,Finance,Major Banks
RDWR,Radware Ltd. Ordinary Shares,Israel,Miscellaneous,Business Services
CLAR,Clarus Corporation Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys
GEOS,Geospace Technologies Corporation Common Stock (Texas),United States,Capital Goods,Industrial Machinery/Components
SMHI,SEACOR Marine Holdings Inc. Common Stock,,Transportation,Marine Transportation
SRT,StarTek Inc. Common Stock,United States,Technology,Professional Services
SMP,Standard Motor Products Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.
PTR,PetroChina Company Limited Common Stock,China,Energy,Oil & Gas Production
VRTU,Virtusa Corporation Common Stock,United States,Technology,EDP Services
MFIN,Medallion Financial Corp. Common Stock,United States,Finance,Finance: Consumer Services
AWR,American States Water Company Common Stock,United States,Public Utilities,Water Supply
BANC,Banc of California Inc. Common Stock,United States,Finance,Major Banks
IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,United States,,
SNP,China Petroleum & Chemical Corporation Common Stock,China,Energy,Integrated oil Companies
MVF,Blackrock MuniVest Fund Inc. Common Stock,United States,,
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,United States,Basic Industries,Major Chemicals
STBA,S&T Bancorp Inc. Common Stock,United States,Finance,Major Banks
HFWA,Heritage Financial Corporation Common Stock,United States,Finance,Banks
SPSC,SPS Commerce Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
SJT,San Juan Basin Royalty Trust Common Stock,United States,Energy,Oil & Gas Production
MNTK,Montauk Renewables Inc. Common Stock,United States,Public Utilities,Natural Gas Distribution
CCD,Calamos Dynamic Convertible & Income Fund Common Stock,United States,,
PROF,Profound Medical Corp. Common Stock,Canada,Health Care,Medical/Dental Instruments
LFT,Lument Finance Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,Bermuda,Finance,Commercial Banks
FARO,FARO Technologies Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
STEP,StepStone Group Inc. Class A Common Stock,United States,Finance,Investment Managers
ACET,Adicet Bio Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
IIAC,Investindustrial Acquisition Corp. Class A Ordinary Shares,United Kingdom,Finance,Business Services
FET,Forum Energy Technologies Inc. Common Stock,United States,Energy,Metal Fabrications
FENC,Fennec Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BLX,Banco Latinoamericano de Comercio Exterior S.A.,Panama,Finance,Commercial Banks
NSP,Insperity Inc. Common Stock,United States,Technology,Professional Services
GLOB,Globant S.A. Common Shares,,Technology,EDP Services
EHT,Eaton Vance 2021 Target Term Trust Common Shares of Beneficial Interest,United States,,
ITOS,iTeos Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
WBK,Westpac Banking Corporation Common Stock,Australia,Finance,Commercial Banks
PMX,PIMCO Municipal Income Fund III Common Shares of Beneficial Interest,United States,,
SAM,Boston Beer Company Inc. (The) Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution)
ICCC,ImmuCell Corporation Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
AAON,AAON Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
CABA,Cabaletta Bio Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ALPN,Alpine Immune Sciences Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
AIN,Albany International Corporation Common Stock,United States,Basic Industries,Textiles
HAYN,Haynes International Inc. Common Stock,United States,Capital Goods,Steel/Iron Ore
AGYS,Agilysys Inc. Common Stock,United States,Technology,EDP Services
WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),India,Miscellaneous,Business Services
PLUS,ePlus inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,United States,Consumer Durables,Home Furnishings
ANIK,Anika Therapeutics Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
MNDO,MIND C.T.I. Ltd. Ordinary Shares,Israel,Technology,EDP Services
LCUT,Lifetime Brands Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
BXC,Bluelinx Holdings Inc. Common Stock,United States,Capital Goods,Wholesale Distributors
IVC,Invacare Corporation Common Stock,United States,Health Care,Industrial Specialties
XENT,Intersect ENT Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
PFC,Premier Financial Corp. Common Stock,United States,Finance,Major Banks
DORM,Dorman Products Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.
CMCO,Columbus McKinnon Corporation Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks
JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,United States,,
UVV,Universal Corporation Common Stock,United States,Consumer Services,Farming/Seeds/Milling
KROS,Keros Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,United States,,
GLPG,Galapagos NV American Depositary Shares,Belgium,Health Care,Major Pharmaceuticals
MAV,Pioneer Municipal High Income Advantage Trust Common Shares of Beneficial Interest,United States,,
CNOB,ConnectOne Bancorp Inc. Common Stock,United States,Finance,Major Banks
FPAY,FlexShopper Inc. Common Stock,United States,Technology,Diversified Commercial Services
FTF,Franklin Limited Duration Income Trust Common Shares of Beneficial Interest,United States,,
WKEY,WISeKey International Holding AG American Depositary Shares,Switzerland,Technology,EDP Services
EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,,,
IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),United Kingdom,Consumer Services,Hotels/Resorts
MDJH,MDJM LTD Ordinary Share,China,Finance,Real Estate
FULC,Fulcrum Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
KALU,Kaiser Aluminum Corporation Common Stock,United States,Capital Goods,Metal Fabrications
CEPU,Central Puerto S.A. American Depositary Shares (each represents ten Common Shares),,Public Utilities,Electric Utilities: Central
IRS,IRSA Inversiones Y Representaciones S.A. Common Stock,Argentina,Consumer Services,Homebuilding
HIX,Western Asset High Income Fund II Inc. Common Stock,United States,,
CAI,CAI International Inc. Common Stock,United States,Technology,Diversified Commercial Services
HJLI,Hancock Jaffe Laboratories Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
MCHX,Marchex Inc. Class B Common Stock,United States,Miscellaneous,Business Services
OSIS,OSI Systems Inc. Common Stock (DE),United States,Technology,Semiconductors
OTTR,Otter Tail Corporation Common Stock,United States,Public Utilities,Electric Utilities: Central
IRIX,IRIDEX Corporation Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,United States,,
DLNG,Dynagas LNG Partners LP Common Units,Greece,Consumer Services,Marine Transportation
CMPR,Cimpress plc Ordinary Shares (Ireland),Netherlands,Miscellaneous,Publishing
FLOW,SPX FLOW Inc. Common Stock,United States,Technology,Industrial Machinery/Components
MKL,Markel Corporation Common Stock,United States,Finance,Property-Casualty Insurers
JOBS,51job Inc. American Depositary Shares,China,Technology,Diversified Commercial Services
AIO,Virtus AllianzGI Artificial Intelligence & Technology Opportunities Fund Common Shares,,,
GLQ,Clough Global Equity Fund Clough Global Equity Fund Common Shares of Beneficial Interest,United States,,
BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,United States,,
FBNC,First Bancorp Common Stock,United States,Finance,Major Banks
KOP,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock,United States,Basic Industries,Forest Products
MIRM,Mirum Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
NTP,Nam Tai Property Inc. Common Stock,China,Finance,Real Estate
GLV,Clough Global Dividend and Income Fund Common Shares of beneficial interest,United States,,
MTL,Mechel PAO American Depositary Shares (Each rep. 1 common shares),Russia,Basic Industries,Steel/Iron Ore
BHK,Blackrock Core Bond Trust Blackrock Core Bond Trust,United States,,
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund Common Shares of Beneficial Interest,,,
III,Information Services Group Inc. Information Services Group Inc. Common Stock,United States,Consumer Services,Professional Services
AEY,ADDvantage Technologies Group Inc. Common Stock,United States,Consumer Services,Office Equipment/Supplies/Services
DMRC,Digimarc Corporation Common Stock,United States,Technology,EDP Services
NBTB,NBT Bancorp Inc. Common Stock,United States,Finance,Major Banks
CHFS,CHF Solutions Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NTST,NetSTREIT Corp. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
HTD,John Hancock Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,United States,,
TEO,Telecom Argentina SA,Argentina,Public Utilities,Telecommunications Equipment
GGT,Gabelli Multi-Media Trust Inc. (The) Common Stock,United States,,
JYNT,The Joint Corp. Common Stock,United States,Miscellaneous,Multi-Sector Companies
CCM,Concord Medical Services Holdings Limited ADS (Each represents three ordinary shares),China,Health Care,Medical/Nursing Services
OLB,The OLB Group Inc. Common Stock,United States,Miscellaneous,Business Services
MUI,Blackrock Muni Intermediate Duration Fund Inc Common Stock,United States,,
AAIC,Arlington Asset Investment Corp Class A (new),United States,Consumer Services,Real Estate Investment Trusts
MTBC,MTBC Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
LYTS,LSI Industries Inc. Common Stock,United States,Consumer Durables,Building Products
BBCP,Concrete Pumping Holdings Inc. Common Stock,United States,Basic Industries,Engineering & Construction
GPP,Green Plains Partners LP Common Units,United States,Basic Industries,Major Chemicals
LHCG,LHC Group Common Stock,United States,Health Care,Medical/Nursing Services
B,Barnes Group Inc. Common Stock,United States,Capital Goods,Metal Fabrications
LKFN,Lakeland Financial Corporation Common Stock,United States,Finance,Major Banks
SRTS,Sensus Healthcare Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
RNP,Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares,United States,,
HTGM,HTG Molecular Diagnostics Inc. Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
MIND,MIND Technology Inc. Common Stock (DE),United States,Capital Goods,Industrial Machinery/Components
HOOK,HOOKIPA Pharma Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CTRN,Citi Trends Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
PSMT,PriceSmart Inc. Common Stock,United States,Consumer Services,Department/Specialty Retail Stores
NESR,National Energy Services Reunited Corp. Ordinary Shares,United States,Energy,Oilfield Services/Equipment
GEF,Greif Inc. Class A Common Stock,United States,,
LOOP,Loop Industries Inc. Common Stock,Canada,Basic Industries,Major Chemicals
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,Switzerland,Health Care,Major Pharmaceuticals
FIF,First Trust Energy Infrastructure Fund Common Shares of Beneficial Interest,United States,,
CQP,Cheniere Energy Partners LP Cheniere Energy Partners LP Common Units,United States,Public Utilities,Oil/Gas Transmission
CNXC,Concentrix Corporation Common Stock,United States,Miscellaneous,Business Services
CECE,CECO Environmental Corp. Common Stock,United States,Capital Goods,Pollution Control Equipment
INDB,Independent Bank Corp. Common Stock,United States,Finance,Major Banks
BMI,Badger Meter Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
SGMA,SigmaTron International Inc. Common Stock,United States,Technology,Electrical Products
SAFE,Safehold Inc. Common Stock,United States,Consumer Services,Real Estate
CPSR,Capstar Special Purpose Acquisition Corp. Class A Common Stock,,Finance,Business Services
IBOC,International Bancshares Corporation Common Stock,United States,Finance,Major Banks
GDEN,Golden Entertainment Inc. Common Stock,United States,Consumer Services,Services-Misc. Amusement & Recreation
GASS,StealthGas Inc. Common Stock,Greece,Transportation,Marine Transportation
TREB,Trebia Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
KDNY,Chinook Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
DZSI,DZS Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment
ISD,PGIM High Yield Bond Fund Inc.,United States,,
WSFS,WSFS Financial Corporation Common Stock,United States,Finance,Major Banks
INGN,Inogen Inc Common Stock,United States,Health Care,Industrial Specialties
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),Curacao,Technology,Computer Software: Prepackaged Software
MYI,Blackrock MuniYield Quality Fund III Inc Common Stock,United States,,
MGPI,MGP Ingredients Inc.,United States,Consumer Non-Durables,Beverages (Production/Distribution)
CPLP,Capital Product Partners L.P. Common Units,Greece,Transportation,Marine Transportation
AAT,American Assets Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust Common Shares of Beneficial Interest,United States,,
ARAV,Aravive Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
MATX,Matson Inc. Common Stock,United States,Consumer Services,Marine Transportation
HBIO,Harvard Bioscience Inc. Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
CASS,Cass Information Systems Inc Common Stock,United States,Miscellaneous,Business Services
TLND,Talend S.A. American Depositary Shares,France,Technology,Computer Software: Prepackaged Software
SFBS,ServisFirst Bancshares Inc. Common Stock,United States,Finance,Major Banks
OCUP,Ocuphire Pharma Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CACC,Credit Acceptance Corporation Common Stock,United States,Finance,Finance: Consumer Services
HTLF,Heartland Financial USA Inc. Common Stock,United States,Finance,Major Banks
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest,United States,,
MFM,MFS Municipal Income Trust Common Stock,United States,,
SFE,Safeguard Scientifics Inc. New Common Stock,United States,Finance,Finance/Investors Services
AP,Ampco-Pittsburgh Corporation Common Stock,United States,Capital Goods,Fluid Controls
OPHC,OptimumBank Holdings Inc. Common Stock,United States,Finance,Major Banks
PSTL,Postal Realty Trust Inc. Class A Common Stock,,Consumer Services,Real Estate Investment Trusts
SASR,Sandy Spring Bancorp Inc. Common Stock,United States,Finance,Major Banks
CVLG,Covenant Logistics Group Inc. Class A Common Stock,United States,Transportation,Trucking Freight/Courier Services
UFI,Unifi Inc. New Common Stock,United States,Consumer Non-Durables,Textiles
STOK,Stoke Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
TCMD,Tactile Systems Technology Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
SCPS,Scopus BioPharma Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
PAM,Pampa Energia S.A. Pampa Energia S.A.,Argentina,Public Utilities,Electric Utilities: Central
CTAQ,Carney Technology Acquisition Corp. II Class A Common Stock,United States,Finance,Business Services
PGTI,PGT Innovations Inc.,United States,Capital Goods,Building Products
HBP,Huttig Building Products Inc. Common Stock,United States,Consumer Services,RETAIL: Building Materials
BMTX,BM Technologies Inc. Common Stock,,Finance,Major Banks
RAPT,RAPT Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
LEU,Centrus Energy Corp. Class A Common Stock,United States,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
PQG,PQ Group Holdings Inc. Common Stock,United States,Basic Industries,Major Chemicals
AZZ,AZZ Inc.,United States,Consumer Durables,Building Products
PCK,Pimco California Municipal Income Fund II Common Shares of Beneficial Interest,United States,,
PAC,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. Grupo Aeroportuario Del Pacifico S.A. de C.V. (each representing 10 Series B shares),Mexico,Transportation,Aerospace
LOGC,LogicBio Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CLFD,Clearfield Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment
RLI,RLI Corp. Common Stock (DE),United States,Finance,Property-Casualty Insurers
PHT,Pioneer High Income Trust Common Shares of Beneficial Interest,United States,,
ASIX,AdvanSix Inc. Common Stock,United States,Basic Industries,Major Chemicals
FDP,Fresh Del Monte Produce Inc. Common Stock,Cayman Islands,Consumer Non-Durables,Farming/Seeds/Milling
CRKN,Crown Electrokinetics Corp. Common Stock,United States,Capital Goods,Industrial Machinery/Components
VMAR,Vision Marine Technologies Inc. Common Shares,Canada,Capital Goods,Marine Transportation
EIG,Employers Holdings Inc Common Stock,United States,Finance,Property-Casualty Insurers
TH,Target Hospitality Corp. Common Stock,United States,Consumer Services,Hotels/Resorts
BASI,Bioanalytical Systems Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
GSIT,GSI Technology Common Stock,United States,Technology,Semiconductors
IMXI,International Money Express Inc. Common Stock,United States,Miscellaneous,Business Services
ALJJ,ALJ Regional Holdings Inc. Common Stock,United States,Miscellaneous,Business Services
DCBO,Docebo Inc. Common Shares,Canada,Technology,Computer Software: Prepackaged Software
WTT,Wireless Telecom Group  Inc. Common Stock,United States,Capital Goods,Telecommunications Equipment
SOHO,Sotherly Hotels Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,United States,Finance,Property-Casualty Insurers
CUB,Cubic Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components
TSI,TCW Strategic Income Fund Inc. Common Stock,United States,,
SPFR,Jaws Spitfire Acquisition Corporation Class A Ordinary Shares,,Finance,Business Services
GNSS,Genasys Inc. Common Stock,United States,Consumer Non-Durables,Consumer Electronics/Appliances
FFIC,Flushing Financial Corporation Common Stock,United States,Finance,Major Banks
GWGH,GWG Holdings Inc Common Stock,United States,Finance,Life Insurance
BATRK,Liberty Media Corporation Series C Liberty Braves Common Stock,United States,Consumer Services,Broadcasting
CPSI,Computer Programs and Systems Inc. Common Stock,United States,Technology,EDP Services
EGLE,Eagle Bulk Shipping Inc. Common Stock,United States,Transportation,Marine Transportation
NFBK,Northfield Bancorp Inc. Common Stock (Delaware),United States,Finance,Savings Institutions
TG,Tredegar Corporation Common Stock,United States,Capital Goods,Metal Fabrications
IMTX,Immatics N.V. Ordinary Shares,Germany,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,,Consumer Services,Services-Misc. Amusement & Recreation
ALXO,ALX Oncology Holdings Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
DOOO,BRP Inc. (Recreational Products) Common Subordinate Voting Shares,Canada,Capital Goods,Industrial Specialties
JILL,J. Jill Inc. Common Stock,,Consumer Non-Durables,Apparel
CHUY,Chuy's Holdings Inc. Common Stock,United States,Consumer Services,Restaurants
NKTX,Nkarta Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CMP,Compass Minerals Intl Inc Common Stock,United States,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
ANDE,Andersons Inc. (The) Common Stock,United States,Consumer Services,Farming/Seeds/Milling
EVC,Entravision Communications Corporation Common Stock,United States,Consumer Services,Broadcasting
MATW,Matthews International Corporation Class A Common Stock,United States,Capital Goods,Metal Fabrications
SINA,SINA Corporation Ordinary Shares,China,Technology,Computer Software: Prepackaged Software
AKUS,Akouos Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
HFFG,HF Foods Group Inc. Common Stock,United States,Consumer Non-Durables,Food Distributors
BANR,Banner Corporation Common Stock,United States,Finance,Major Banks
AMST,Amesite Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
MYTE,MYT Netherlands Parent B.V. American Depositary Shares each representing one Ordinary Share,,Consumer Services,Catalog/Specialty Distribution
MYRG,MYR Group Inc. Common Stock,United States,Basic Industries,Water Supply
TRNS,Transcat Inc. Common Stock,United States,Capital Goods,Electrical Products
IPHA,Innate Pharma S.A. ADS,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TREE,LendingTree Inc. Common Stock,United States,Finance,Finance: Consumer Services
CLMT,Calumet Specialty Products Partners L.P. Common Units,United States,Energy,Integrated oil Companies
ARGO,Argo Group International Holdings Ltd.,Bermuda,Finance,Specialty Insurers
SPKE,Spark Energy Inc. Class A Common Stock,United States,Public Utilities,Power Generation
GCP,GCP Applied Technologies Inc. Common Stock,,Basic Industries,Major Chemicals
NEWT,Newtek Business Services Corp. Common Stock (Maryland),United States,,
VTOL,Bristow Group Inc. Common Stock,United States,Transportation,Transportation Services
HMST,HomeStreet Inc. Common Stock,United States,Finance,Major Banks
FOR,Forestar Group Inc Common Stock,United States,Finance,Real Estate
INSE,Inspired Entertainment Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
CPF,Central Pacific Financial Corp New,United States,Finance,Major Banks
SGH,SMART Global Holdings Inc. Ordinary Shares,United States,Technology,Semiconductors
EAR,Eargo Inc. Common Stock,United States,Health Care,Industrial Specialties
MTRX,Matrix Service Company Common Stock,United States,Basic Industries,Engineering & Construction
GCO,Genesco Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
EYEG,Eyegate Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
MG,Mistras Group Inc Common Stock,United States,Consumer Services,Military/Government/Technical
NSCO,Nesco Holdings Inc. Common Stock,Cayman Islands,Technology,Diversified Commercial Services
BGR,BlackRock Energy and Resources Trust,United States,,
LCII,LCI Industries,United States,Capital Goods,Auto Parts:O.E.M.
CGEM,Cullinan Management Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,United States,,
HQH,Tekla Healthcare Investors Common Stock,United States,,
STXS,Stereotaxis Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
HOLI,Hollysys Automation Technologies Ltd. Common Shares (British Virgin Islands),China,Energy,Industrial Machinery/Components
MCY,Mercury General Corporation Common Stock,United States,Finance,Property-Casualty Insurers
NGM,NGM Biopharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ACY,AeroCentury Corp. Common Stock,United States,Technology,Diversified Commercial Services
NXRT,NexPoint Residential Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock,United States,,
CLW,Clearwater Paper Corporation Common Stock,United States,Basic Industries,Paper
PDT,John Hancock Premium Dividend Fund,United States,,
PRI,Primerica Inc. Common Stock,United States,Finance,Life Insurance
AMED,Amedisys Inc Common Stock,United States,Health Care,Medical/Nursing Services
NHF,NexPoint Strategic Opportunities Fund,,,
DRTT,DIRTT Environmental Solutions Ltd. Common Shares,Canada,Technology,Computer Software: Prepackaged Software
BLBD,Blue Bird Corporation Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks
OM,Outset Medical Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
DSU,Blackrock Debt Strategies Fund Inc. Common Stock,United States,,
SUMR,Summer Infant Inc. Common Stock,United States,Consumer Durables,Miscellaneous manufacturing industries
FDMT,4D Molecular Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RIV,RiverNorth Opportunities Fund Inc. Common Stock,,,
PHI,PLDT Inc. Sponsored ADR,Philippines,Public Utilities,Telecommunications Equipment
IMAB,I-MAB American Depositary Shares,China,Health Care,Major Pharmaceuticals
AVO,Mission Produce Inc. Common Stock,United States,Consumer Non-Durables,Farming/Seeds/Milling
