PSAC,Property Solutions Acquisition Corp. Common Stock,United States,Finance,Business Services
ZI,ZoomInfo Technologies Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
DG,Dollar General Corporation Common Stock,United States,Consumer Services,Department/Specialty Retail Stores
BCS,Barclays PLC Common Stock,United Kingdom,Finance,Commercial Banks
MTC,MMTec Inc. Common Shares,China,,
CRON,Cronos Group Inc. Common Share,Canada,Consumer Durables,Specialty Chemicals
SID,Companhia Siderurgica Nacional S.A. Common Stock,Brazil,Capital Goods,Steel/Iron Ore
MEIP,MEI Pharma Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
TECK,Teck Resources Ltd Ordinary Shares,Canada,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
ANGI,ANGI Homeservices Inc. Class A Common Stock,United States,Consumer Services,Advertising
ETSY,Etsy Inc. Common Stock,United States,Miscellaneous,Business Services
LU,Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share,China,Finance,Finance: Consumer Services
EMR,Emerson Electric Company Common Stock,United States,Energy,Consumer Electronics/Appliances
SKX,Skechers U.S.A. Inc. Common Stock,United States,Consumer Non-Durables,Shoe Manufacturing
SAVE,Spirit Airlines Inc. Common Stock,United States,Transportation,Air Freight/Delivery Services
CNHI,CNH Industrial N.V. Common Shares,,Capital Goods,Construction/Ag Equipment/Trucks
MPC,Marathon Petroleum Corporation Common Stock,United States,Energy,Integrated oil Companies
NVTA,Invitae Corporation Common Stock,United States,Health Care,Medical Specialities
PBF,PBF Energy Inc. Class A Common Stock,United States,Energy,Integrated oil Companies
NXTD,Nxt-ID Inc. Common Stock,United States,Consumer Services,Diversified Commercial Services
JCI,Johnson Controls International plc Ordinary Share,Switzerland,Consumer Services,Other Consumer Services
WY,Weyerhaeuser Company Common Stock,United States,Consumer Services,Real Estate Investment Trusts
BBBY,Bed Bath & Beyond Inc. Common Stock,United States,Consumer Services,Home Furnishings
EA,Electronic Arts Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
UA,Under Armour Inc. Class C Common Stock,United States,Consumer Non-Durables,Apparel
TGTX,TG Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ALTO,Alto Ingredients Inc. Common Stock,United States,Basic Industries,Major Chemicals
COF,Capital One Financial Corporation Common Stock,United States,Finance,Major Banks
TMDI,Titan Medical Inc. Ordinary Shares,Canada,Health Care,Medical/Dental Instruments
FRSX,Foresight Autonomous Holdings Ltd. American Depositary Shares,Israel,Technology,Computer Software: Prepackaged Software
UEC,Uranium Energy Corp. Common Stock,Canada,Basic Industries,Precious Metals
AAU,Almaden Minerals Ltd. Common Shares,Canada,Basic Industries,Precious Metals
FUV,Arcimoto Inc. Common Stock,United States,Consumer Non-Durables,Motor Vehicles
LEN,Lennar Corporation Class A Common Stock,United States,Basic Industries,Homebuilding
AIG,American International Group Inc. New Common Stock,United States,Finance,Property-Casualty Insurers
KIQ,Kelso Technologies Inc Ordinary Shares,Canada,Capital Goods,Railroads
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,United States,Consumer Services,Real Estate Investment Trusts
EXC,Exelon Corporation Common Stock,United States,Public Utilities,Power Generation
ASX,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares),,Technology,Semiconductors
NEWR,New Relic Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NAOV,NanoVibronix Inc. Common Stock,United States,Health Care,Industrial Specialties
USWS,U.S. Well Services Inc. Class A Common Stock,United States,Energy,Oilfield Services/Equipment
EOG,EOG Resources Inc. Common Stock,United States,Energy,Oil & Gas Production
TXN,Texas Instruments Incorporated Common Stock,United States,Technology,Semiconductors
MOS,Mosaic Company (The) Common Stock,United States,Basic Industries,Agricultural Chemicals
DISH,DISH Network Corporation Class A Common Stock,United States,Consumer Services,Television Services
EQT,EQT Corporation Common Stock,United States,Energy,Oil & Gas Production
GEN,Genesis Healthcare Inc. Common Stock,United States,Health Care,Hospital/Nursing Management
TRVG,trivago N.V. American Depositary Shares,Germany,Technology,EDP Services
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,Israel,Health Care,Major Pharmaceuticals
DISCK,Discovery Inc. Series C Common Stock,United States,Consumer Services,Television Services
AMPE,Ampio Pharmaceuticals Inc.,United States,Health Care,Major Pharmaceuticals
JNPR,Juniper Networks Inc. Common Stock,United States,Technology,Computer Communications Equipment
USB,U.S. Bancorp Common Stock,United States,Finance,Major Banks
DHF,BNY Mellon High Yield Strategies Fund Common Stock,United States,,
MDT,Medtronic plc. Ordinary Shares,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
GSX,GSX Techedu Inc. American Depositary Shares three of which representing two Class A Ordinary Shares,,Consumer Services,Other Consumer Services
DNN,Denison Mines Corp Ordinary Shares (Canada),Canada,Basic Industries,Precious Metals
TOPS,TOP Ships Inc. Common Stock,Greece,Transportation,Marine Transportation
CNQ,Canadian Natural Resources Limited Common Stock,Canada,Energy,Oil & Gas Production
PRU,Prudential Financial Inc. Common Stock,United States,Finance,Life Insurance
HMY,Harmony Gold Mining Company Limited,South Africa,Basic Industries,Precious Metals
CDE,Coeur Mining Inc. Common Stock,United States,Basic Industries,Precious Metals
HEXO,HEXO Corp. Common Shares,,Consumer Durables,Specialty Chemicals
NVIV,InVivo Therapeutics Holdings Corp Common Stock,United States,Health Care,Medical/Dental Instruments
HYLN,Hyliion Holdings Corp. Class A Common Stock,,Capital Goods,Construction/Ag Equipment/Trucks
ABUS,Arbutus Biopharma Corporation Common Stock,Canada,Health Care,Major Pharmaceuticals
SM,SM Energy Company Common Stock,United States,Energy,Oil & Gas Production
NVDA,NVIDIA Corporation Common Stock,United States,Technology,Semiconductors
RUN,Sunrun Inc. Common Stock,United States,Capital Goods,Industrial Specialties
UL,Unilever PLC Common Stock,United Kingdom,Basic Industries,Package Goods/Cosmetics
TTI,Tetra Technologies Inc. Common Stock,United States,Energy,Oil & Gas Production
ZSAN,Zosano Pharma Corporation Common Stock,United States,Health Care,Major Pharmaceuticals
JEF,Jefferies Financial Group Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
CNC,Centene Corporation Common Stock,United States,Health Care,Medical Specialities
WBA,Walgreens Boots Alliance Inc. Common Stock,United States,Health Care,Medical/Nursing Services
GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,,Consumer Non-Durables,Apparel
SNY,Sanofi ADR,France,Health Care,Major Pharmaceuticals
IVZ,Invesco Ltd Common Stock,United States,Finance,Investment Managers
AES,The AES Corporation Common Stock,United States,Basic Industries,Electric Utilities: Central
TRVN,Trevena Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CHEK,Check-Cap Ltd. Ordinary Share,Israel,Health Care,Medical Electronics
GFI,Gold Fields Limited American Depositary Shares,South Africa,Basic Industries,Precious Metals
MIK,The Michaels Companies Inc. Common Stock,United States,Consumer Services,Recreational Products/Toys
ALLY,Ally Financial Inc. Common Stock,United States,Finance,Major Banks
NVAX,Novavax Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CARR,Carrier Global Corporation Common Stock,,Capital Goods,Industrial Machinery/Components
FE,FirstEnergy Corp. Common Stock,United States,Public Utilities,Electric Utilities: Central
PEP,PepsiCo Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution)
CLDR,Cloudera Inc. Common Stock,Canada,Technology,Computer Software: Prepackaged Software
NYCB,New York Community Bancorp Inc. Common Stock,United States,Finance,Banks
IGC,India Globalization Capital Inc. Common Stock,United States,Technology,Electronic Components
PDD,Pinduoduo Inc. American Depositary Shares,China,Miscellaneous,Business Services
HTHT,Huazhu Group Limited American Depositary Shares,China,Consumer Services,Hotels/Resorts
HUYA,HUYA Inc. American depositary shares each  representing one Class A ordinary share,United States,Technology,Computer Software: Programming Data Processing
XELA,Exela Technologies Inc. Common Stock,United States,Miscellaneous,Business Services
OPK,OPKO Health Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
NWL,Newell Brands Inc. Common Stock,United States,Consumer Non-Durables,Plastic Products
BXRX,Baudax Bio Inc. Common Stock,United States,Health Care,Misc Health and Biotechnology Services
GILT,Gilat Satellite Networks Ltd. Ordinary Shares,Israel,Technology,Radio And Television Broadcasting And Communications Equipment
CTXR,Citius Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
TLGT,Teligent Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
XERS,Xeris Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
IBM,International Business Machines Corporation Common Stock,United States,Technology,Computer Manufacturing
AIV,Apartment Investment and Management Company Common Stock,United States,Consumer Services,Real Estate Investment Trusts
ERIC,Ericsson American Depositary Shares,Sweden,Technology,Radio And Television Broadcasting And Communications Equipment
HEC,Hudson Executive Investment Corp. Class A Common Stock,United States,Finance,Business Services
ACRX,AcelRx Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
BOXL,Boxlight Corporation Class A Common Stock,United States,Consumer Services,Other Consumer Services
DS,Drive Shack Inc.,United States,Consumer Services,Restaurants
LAC,Lithium Americas Corp. Common Shares,Canada,Basic Industries,Precious Metals
FOXA,Fox Corporation Class A Common Stock,United States,Consumer Services,Broadcasting
AFL,AFLAC Incorporated Common Stock,United States,Finance,Accident &Health Insurance
CPE,Callon Petroleum Company Common Stock,United States,Energy,Oil & Gas Production
ELAN,Elanco Animal Health Incorporated Common Stock,United States,Health Care,Major Pharmaceuticals
DGLY,Digital Ally Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
VRM,Vroom Inc. Common Stock,United States,Consumer Durables,Automotive Aftermarket
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,United States,Technology,EDP Services
WTI,W&T Offshore Inc. Common Stock,United States,Energy,Oil & Gas Production
SIEN,Sientra Inc. Common Stock,United States,Health Care,Industrial Specialties
PLIN,China Xiangtai Food Co. Ltd. Ordinary Shares,China,Consumer Non-Durables,Meat/Poultry/Fish
AGNC,AGNC Investment Corp. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
PRTY,Party City Holdco Inc. Common Stock,United States,Consumer Services,Other Specialty Stores
DXC,DXC Technology Company Common Stock,,Technology,EDP Services
AM,Antero Midstream Corporation Common Stock,United States,Public Utilities,Natural Gas Distribution
DHT,DHT Holdings Inc.,Jersey,Transportation,Marine Transportation
FTCH,Farfetch Limited Class A Ordinary Shares,,Miscellaneous,Business Services
BKR,Baker Hughes Company Class A Common Stock,,Energy,Metal Fabrications
DVAX,Dynavax Technologies Corporation Common Stock,United States,Health Care,Major Pharmaceuticals
RMO,Romeo Power Inc. Class A Common Stock,,Capital Goods,Auto Parts:O.E.M.
PCG,Pacific Gas & Electric Co. Common Stock,United States,Public Utilities,Power Generation
KOSS,Koss Corporation Common Stock,United States,Consumer Non-Durables,Consumer Electronics/Appliances
GSM,Ferroglobe PLC Ordinary Shares,United Kingdom,Basic Industries,Precious Metals
EPD,Enterprise Products Partners L.P. Common Stock,United States,Public Utilities,Natural Gas Distribution
SYF,Synchrony Financial Common Stock,United States,Finance,Finance: Consumer Services
DISCA,Discovery Inc. Series A Common Stock,United States,Consumer Services,Television Services
ASTC,Astrotech Corporation (DE) Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
PSEC,Prospect Capital Corporation Common Stock,United States,,
IP,International Paper Company Common Stock,United States,Basic Industries,Paper
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),,Health Care,Major Pharmaceuticals
BTU,Peabody Energy Corporation Common Stock,United States,Energy,Coal Mining
UAVS,AgEagle Aerial Systems Inc. Common Stock,United States,Capital Goods,Aerospace
VSTM,Verastem Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
BEST,BEST Inc. American Depositary Shares each representing one Class A Ordinary Share,Cayman Islands,Transportation,Trucking Freight/Courier Services
MDLZ,Mondelez International Inc. Class A Common Stock,United States,Consumer Non-Durables,Packaged Foods
DHY,Credit Suisse High Yield Bond Fund Common Stock,United States,,
ALB,Albemarle Corporation Common Stock,United States,Basic Industries,Major Chemicals
IPG,Interpublic Group of Companies Inc. (The) Common Stock,United States,Technology,Advertising
DPW,Ault Global Holdings Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
XL,XL Fleet Corp. Class A Common Stock,,Capital Goods,Auto Parts:O.E.M.
CRM,Salesforce.com Inc Common Stock,United States,Technology,Computer Software: Prepackaged Software
YJ,Yunji Inc. American Depository Shares,China,Consumer Services,Other Specialty Stores
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,United States,Energy,Oil Refining/Marketing
GPS,Gap Inc. (The) Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
PM,Philip Morris International Inc Common Stock,United States,Consumer Non-Durables,Farming/Seeds/Milling
AXAS,Abraxas Petroleum Corporation Common Stock,United States,Energy,Oil & Gas Production
PG,Procter & Gamble Company (The) Common Stock,United States,Basic Industries,Package Goods/Cosmetics
UAA,Under Armour Inc. Class A Common Stock,United States,Consumer Non-Durables,Apparel
XM,Qualtrics International Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
SQ,Square Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
CX,Cemex S.A.B. de C.V. Sponsored ADR,Mexico,Capital Goods,Building Materials
FSR,Fisker Inc. Class A Common Stock,,Capital Goods,Auto Manufacturing
SRGA,Surgalign Holdings Inc. Common Stock,United States,Health Care,Industrial Specialties
REKR,Rekor Systems Inc. Common Stock,United States,Capital Goods,Telecommunications Equipment
APSG,Apollo Strategic Growth Capital Class A Ordinary Shares,United States,Finance,Business Services
TFC,Truist Financial Corporation Common Stock,United States,Finance,Major Banks
POAI,Predictive Oncology Inc. Common Stock,United States,Health Care,Industrial Specialties
ESGC,Eros STX Global Corporation A Ordinary Shares,,Consumer Services,Movies/Entertainment
AA,Alcoa Corporation Common Stock,,Basic Industries,Aluminum
DCRB,Decarbonization Plus Acquisition Corporation Class A Common Stock,United States,Finance,Business Services
ASM,Avino Silver & Gold Mines Ltd. Common Shares (Canada),Canada,Basic Industries,Precious Metals
TANH,Tantech Holdings Ltd. Common Stock,China,Basic Industries,Major Chemicals
OCX,OncoCyte Corporation Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
SBH,Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock,United States,Consumer Services,Other Specialty Stores
WYNN,Wynn Resorts Limited Common stock,United States,Consumer Services,Hotels/Resorts
PHUN,Phunware Inc. Common Stock,Greece,Technology,EDP Services
KEY,KeyCorp Common Stock,United States,Finance,Major Banks
TMBR,Timber Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
RLX,RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share,,Consumer Non-Durables,Farming/Seeds/Milling
FTOC,FTAC Olympus Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
YSG,Yatsen Holding Limited American Depositary Shares each representing four Class A ordinary shares,China,Consumer Non-Durables,Package Goods/Cosmetics
ATHX,Athersys Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
PACE,TPG Pace Tech Opportunities Corp. Class A Ordinary Shares,United States,Finance,Business Services
RRC,Range Resources Corporation Common Stock,United States,Energy,Oil & Gas Production
RIDE,Lordstown Motors Corp. Class A Common Stock,United States,Capital Goods,Auto Manufacturing
TWO,Two Harbors Investment Corp,United States,Consumer Services,Real Estate Investment Trusts
LLNW,Limelight Networks Inc. Common Stock,United States,Miscellaneous,Business Services
PTE,PolarityTE Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PRCH,Porch Group Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
KODK,Eastman Kodak Company Common New,United States,Miscellaneous,Industrial Machinery/Components
EBON,Ebang International Holdings Inc. Class A Ordinary Shares,China,Technology,Semiconductors
GT,The Goodyear Tire & Rubber Company Common Stock,United States,Consumer Durables,Automotive Aftermarket
ON,ON Semiconductor Corporation Common Stock,United States,Technology,Semiconductors
VKTX,Viking Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
BIMI,BOQI International Medical Inc. Common Stock,China,Capital Goods,Metal Fabrications
FTFT,Future FinTech Group Inc. Common Stock,China,Miscellaneous,Business Services
CGC,Canopy Growth Corporation Common Shares,Canada,Consumer Durables,Specialty Chemicals
NEE,NextEra Energy Inc. Common Stock,United States,Public Utilities,Electric Utilities: Central
FLNT,Fluent Inc. Common Stock,United States,Consumer Services,Advertising
UWMC,UWM Holdings Corporation Class A Common Stock,United States,Finance,Finance: Consumer Services
ABT,Abbott Laboratories Common Stock,United States,Health Care,Major Pharmaceuticals
TOUR,Tuniu Corporation American Depositary Shares,China,Consumer Services,Transportation Services
JD,JD.com Inc. American Depositary Shares,China,Consumer Services,Other Specialty Stores
DRRX,DURECT Corporation Common Stock,United States,Health Care,Major Pharmaceuticals
WORK,Slack Technologies Inc. Class A Common Stock,,Technology,Computer Software: Prepackaged Software
RIGL,Rigel Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
VTVT,vTv Therapeutics Inc. Class A Common Stock,United States,Health Care,Major Pharmaceuticals
STAF,Staffing 360 Solutions Inc. Common Stock (DE),United States,Technology,Professional Services
CHNR,China Natural Resources Inc. Common Stock,Hong Kong,Basic Industries,Precious Metals
PENN,Penn National Gaming Inc. Common Stock,United States,Consumer Services,Hotels/Resorts
TCOM,Trip.com Group Limited American Depositary Shares,China,Miscellaneous,Business Services
DDD,3D Systems Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software
MO,Altria Group Inc.,United States,Consumer Non-Durables,Farming/Seeds/Milling
DM,Desktop Metal Inc. Class A Common Stock,,Technology,Industrial Machinery/Components
NKE,Nike Inc. Common Stock,United States,Consumer Non-Durables,Shoe Manufacturing
AMCR,Amcor plc Ordinary Shares,,Consumer Durables,Miscellaneous manufacturing industries
PPBT,Purple Biotech Ltd. American Depositary Shares,Israel,Health Care,Major Pharmaceuticals
FTV,Fortive Corporation Common Stock,,Capital Goods,Industrial Machinery/Components
NEM,Newmont Corporation,United States,Basic Industries,Precious Metals
ERF,Enerplus Corporation Common Stock,Canada,Energy,Oil & Gas Production
BFT,Foley Trasimene Acquisition Corp. II Class A Common Stock,United States,Finance,Business Services
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Taiwan,Technology,Semiconductors
LYFT,Lyft Inc. Class A Common Stock,United States,Miscellaneous,Business Services
AUPH,Aurinia Pharmaceuticals Inc Ordinary Shares,Canada,Health Care,Major Pharmaceuticals
KDMN,Kadmon Holdings Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
VOD,Vodafone Group Plc American Depositary Shares,United Kingdom,Public Utilities,Telecommunications Equipment
BTG,B2Gold Corp Common shares (Canada),Canada,Basic Industries,Precious Metals
KOS,Kosmos Energy Ltd. Common Shares (DE),Bermuda,Energy,Oil & Gas Production
JMIA,Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares,,Consumer Services,Catalog/Specialty Distribution
TPR,Tapestry Inc. Common Stock,United States,Consumer Non-Durables,Apparel
AMAT,Applied Materials Inc. Common Stock,United States,Technology,Semiconductors
APPS,Digital Turbine Inc. Common Stock,United States,Miscellaneous,Multi-Sector Companies
FEYE,FireEye Inc. Common Stock,United States,Technology,Computer peripheral equipment
IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,United States,Consumer Services,Real Estate Investment Trusts
SAN,Banco Santander S.A. Sponsored ADR (Spain),Spain,Finance,Commercial Banks
CVS,CVS Health Corporation Common Stock,United States,Health Care,Medical/Nursing Services
MOMO,Momo Inc. American Depositary Shares,China,Technology,Computer Software: Prepackaged Software
MTNB,Matinas Biopharma Holdings Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
JWN,Nordstrom Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
VBIV,VBI Vaccines Inc. New Common Stock (Canada),United States,Health Care,Major Pharmaceuticals
BILL,Bill.com Holdings Inc. Common Stock,,Technology,Computer Software: Prepackaged Software
RF,Regions Financial Corporation Common Stock,United States,Finance,Major Banks
QLGN,Qualigen Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
AHT,Ashford Hospitality Trust Inc Common Stock,United States,Consumer Services,Real Estate Investment Trusts
UMC,United Microelectronics Corporation (NEW) Common Stock,Taiwan,Technology,Semiconductors
ATIF,ATIF Holdings Limited Ordinary Shares,China,Consumer Services,Professional Services
WMB,Williams Companies Inc. (The) Common Stock,United States,Public Utilities,Natural Gas Distribution
DIS,Walt Disney Company (The) Common Stock,United States,Consumer Services,Services-Misc. Amusement & Recreation
RWLK,ReWalk Robotics Ltd. Ordinary Shares,Israel,Health Care,Industrial Specialties
PSTG,Pure Storage Inc. Class A Common Stock,,Technology,Electronic Components
CLNE,Clean Energy Fuels Corp. Common Stock,United States,Public Utilities,Natural Gas Distribution
AQB,AquaBounty Technologies Inc. Common Stock,United States,,
VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares,China,Consumer Services,Catalog/Specialty Distribution
BILI,Bilibili Inc. American Depositary Shares,China,Technology,EDP Services
PTN,Palatin Technologies Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CPSH,CPS Technologies Corp. Common Stock,United States,Capital Goods,Building Materials
SABR,Sabre Corporation Common Stock,United States,Technology,Computer Software: Programming Data Processing
IPOF,Social Capital Hedosophia Holdings Corp. VI Class A Ordinary Shares,United States,Finance,Business Services
CYCC,Cyclacel Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
WMT,Walmart Inc. Common Stock,United States,Consumer Services,Department/Specialty Retail Stores
MAC,Macerich Company (The) Common Stock,United States,Consumer Services,Real Estate Investment Trusts
SINT,SiNtx Technologies Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
ORTX,Orchard Therapeutics plc American Depositary Shares,United Kingdom,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
INFY,Infosys Limited American Depositary Shares,India,Technology,EDP Services
CCJ,Cameco Corporation Common Stock,Canada,Basic Industries,Precious Metals
OPTT,Ocean Power Technologies Inc. Common Stock,United States,Public Utilities,Electric Utilities: Central
MET,MetLife Inc. Common Stock,United States,Finance,Life Insurance
LYG,Lloyds Banking Group Plc American Depositary Shares,United Kingdom,Finance,Commercial Banks
JBLU,JetBlue Airways Corporation Common Stock,United States,Transportation,Air Freight/Delivery Services
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,Hong Kong,Consumer Services,Hotels/Resorts
HOL,Holicity Inc. Class A Common Stock,United States,Finance,Business Services
TRCH,Torchlight Energy Resources Inc. Common Stock,United States,Energy,Oil & Gas Production
IQ,iQIYI Inc. American Depositary Shares,China,Consumer Services,Consumer Electronics/Video Chains
NWSA,News Corporation Class A Common Stock,United States,Consumer Services,Newspapers/Magazines
AG,First Majestic Silver Corp. Ordinary Shares (Canada),Canada,Basic Industries,Precious Metals
UNH,UnitedHealth Group Incorporated Common Stock (DE),United States,Health Care,Medical Specialities
ABBV,AbbVie Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
RKT,Rocket Companies Inc. Class A Common Stock,United States,Finance,Finance: Consumer Services
HPQ,HP Inc. Common Stock,United States,Technology,Computer Manufacturing
CAN,Canaan Inc. American Depositary Shares,China,Technology,Semiconductors
NOG,Northern Oil and Gas Inc. Common Stock,United States,,
EGO,Eldorado Gold Corporation Ordinary Shares,Canada,Basic Industries,Precious Metals
KPTI,Karyopharm Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
LAZR,Luminar Technologies Inc.  Class A Common Stock,United States,Capital Goods,Auto Parts:O.E.M.
GGB,Gerdau S.A. Common Stock,Brazil,Capital Goods,Steel/Iron Ore
XSPA,XpresSpa Group Inc. Common Stock,United States,Consumer Services,Other Consumer Services
BCRX,BioCryst Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
KOPN,Kopin Corporation Common Stock,United States,Technology,Semiconductors
LIFE,aTyr Pharma Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
INUV,Inuvo Inc.,United States,Consumer Services,Advertising
HPE,Hewlett Packard Enterprise Company Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
ZIOP,ZIOPHARM Oncology Inc Common Stock,United States,Health Care,Major Pharmaceuticals
AGEN,Agenus Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
JFU,9F Inc. American Depositary Shares,China,Finance,Finance: Consumer Services
CRNT,Ceragon Networks Ltd. Ordinary Shares,Israel,Technology,Radio And Television Broadcasting And Communications Equipment
SXTC,China SXT Pharmaceuticals Inc. Ordinary Shares,China,Health Care,Major Pharmaceuticals
CEI,Camber Energy Inc. Common Stock,United States,Energy,Oil & Gas Production
SESN,Sesen Bio Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ITP,IT Tech Packaging Inc. Common Stock,China,Consumer Durables,Containers/Packaging
APA,Apache Corporation Common Stock,United States,Energy,Oil & Gas Production
NBEV,NewAge Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution)
GOEV,Canoo Inc. Class A Common Stock,United States,Capital Goods,Auto Parts:O.E.M.
HOG,Harley-Davidson Inc. Common Stock,United States,Consumer Non-Durables,Motor Vehicles
VTRS,Viatris Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
KERN,Akerna Corp. Common Stock,United States,Technology,EDP Services
NOV,NOV Inc. Common Stock,United States,Energy,Metal Fabrications
RTX,Raytheon Technologies Corporation Common Stock,United States,Capital Goods,Aerospace
PYPL,PayPal Holdings Inc. Common Stock,United States,Miscellaneous,Business Services
SCHW,Charles Schwab Corporation (The) Common Stock,United States,Finance,Investment Bankers/Brokers/Service
CVX,Chevron Corporation Common Stock,United States,Energy,Integrated oil Companies
HBAN,Huntington Bancshares Incorporated Common Stock,United States,Finance,Major Banks
SBUX,Starbucks Corporation Common Stock,United States,Consumer Services,Restaurants
KHC,The Kraft Heinz Company Common Stock,United States,Consumer Non-Durables,Packaged Foods
BHAT,Blue Hat Interactive Entertainment Technology Ordinary Shares,China,Consumer Non-Durables,Recreational Products/Toys
BIDU,Baidu Inc. ADS,China,Technology,Computer Software: Programming Data Processing
UAMY,United States Antimony Corporation Common Stock,United States,Capital Goods,Metal Fabrications
CDEV,Centennial Resource Development Inc. Class A Common Stock,United States,Energy,Oil & Gas Production
SEEL,Seelos Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
AMRN,Amarin Corporation plc,Ireland,Health Care,Major Pharmaceuticals
KR,Kroger Company (The) Common Stock,United States,Consumer Services,Food Chains
BORR,Borr Drilling Limited Common Shares,,Energy,Oil & Gas Production
NKLA,Nikola Corporation Common Stock,United States,Capital Goods,Auto Manufacturing
LOTZ,CarLotz Inc. Class A Common Stock,United States,Consumer Durables,Automotive Aftermarket
AR,Antero Resources Corporation Common Stock,,Energy,Oil & Gas Production
WHLR,Wheeler Real Estate Investment Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
DFFN,Diffusion Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ALGM,Allegro MicroSystems Inc. Common Stock,United States,Technology,Semiconductors
QTT,Qutoutiao Inc. American Depositary Shares,China,Technology,Computer Software: Programming Data Processing
IFF,Internationa Flavors & Fragrances Inc. Common Stock,United States,Basic Industries,Major Chemicals
MS,Morgan Stanley Common Stock,United States,Finance,Investment Bankers/Brokers/Service
